Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Description,Dublin Core:Date,Dublin Core:Temporal Coverage,Dublin Core:Extent,Dublin Core:Relation,Scripto:Status,tags,recordType,collection,file
umd:82424;http://hdl.handle.net/1903.1/12606,"Photograph, documentary","Unidentified man, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified man, circa 1860-1885. Photograph taken at Israel & Co. Photographers, 125 Baltimore Street, Baltimore, Maryland. From the Humrichouse Family photograph album, found behind anther image on page 24 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82426/image;http://fedora.lib.umd.edu/fedora/get/umd:82425/image
umd:82428;http://hdl.handle.net/1903.1/12607,"Photograph, documentary","Unidentified young woman standing next to a chair, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified young woman, standing next to a chair, circa 1860-1885. Photograph taken by E. M. Recher, Hagerstown, Maryland. From the Humrichouse Family photograph album, found on page 27 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82430/image;http://fedora.lib.umd.edu/fedora/get/umd:82429/image
umd:82431;http://hdl.handle.net/1903.1/12608,"Photograph, documentary","John Rigney, circa 1860-1885","Carte-de-visite of John Rigney, circa 1860-1885. From the Humrichouse Family photograph Album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82434/image;http://fedora.lib.umd.edu/fedora/get/umd:82433/image
umd:82435;http://hdl.handle.net/1903.1/12609,"Photograph, documentary","Unidentified older man, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified older man, circa 1860-1885. Photograph taken by Lutheran Board of Publication, No. 42 North Ninth Street, Philadelphia, Pennsylvania. From the Humrichouse Family photograph album, found on page 34 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82437/image;http://fedora.lib.umd.edu/fedora/get/umd:82436/image
umd:82438;http://hdl.handle.net/1903.1/12610,"Photograph, documentary","Carte-de-visite of unidentified male, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified male, circa 1860-1885. Photograph taken by Lutheran Board of Publication, No. 42 North Ninth Street, Philadelphia, Pennsylvania. From the Humrichouse Family photograph album, found on page 34 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82440/image;http://fedora.lib.umd.edu/fedora/get/umd:82439/image
umd:82441;http://hdl.handle.net/1903.1/12611,"Photograph, documentary","Unidentified male standing next to a chair, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified male, standing next to a chair, circa 1860-1885. From the Humrichouse Family photograph album, found on page 40 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82443/image;http://fedora.lib.umd.edu/fedora/get/umd:82442/image
umd:82444;http://hdl.handle.net/1903.1/12612,"Photograph, documentary","Signed carte-de-visite of Robert E. Lee, Humrichouse Family photo album, circa 1860-1865","Signed carte-de-visite of Robert E. Lee, circa 1860-1865. Photograph taken at Boude & Miley, Lexington, Virginia. From the Humrichouse Family photograph album, found on page 41 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,"
    ",Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82446/image;http://fedora.lib.umd.edu/fedora/get/umd:82445/image
umd:82447;http://hdl.handle.net/1903.1/12613,"Photograph, documentary","Unidentified baby, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified baby, circa 1860-1885. Photograph taken at Stanton & Butler, N. W. Cor. Fayette and Charles Streets, Baltimore, Maryland. From the Humrichouse Family photograph album, found on page 41 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82449/image;http://fedora.lib.umd.edu/fedora/get/umd:82448/image
umd:82450;http://hdl.handle.net/1903.1/12614,"Photograph, documentary","Tintype of an unidentified woman, Humrichouse Family photo album, circa 1860-1885","Tintype of an unidentified woman, circa 1860-1885. Photograph taken at Edkins' Gallery, No. 103 Baltimore Street, Baltimore, Maryland. Back of photograph reads: ""Gem Pictures. This style picture taken for one dollar and twenty-five cents per dozen, at Edkins' Gallery, No. 103 Baltimore Street, - - - Second Gallery below Sun Office."" Back of photograph also contains a 2 cent Internal Revenue stamp. From the Humrichouse Family photograph album, found behind another image on page 41 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82453/image;http://fedora.lib.umd.edu/fedora/get/umd:82451/image
umd:82462;http://hdl.handle.net/1903.1/12615,"Photograph, documentary","Carte-de-visite of Alice Boyd, circa 1860-1885","Carte-de-visite of Alice Boyd, circa 1860-1885. Photograph taken by E. M. Recher, Hagerstown, Maryland. From the Humrichouse Family photograph album, found on page 43 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82466/image;http://fedora.lib.umd.edu/fedora/get/umd:82464/image
umd:82472;http://hdl.handle.net/1903.1/12616,"Photograph, documentary","Unidentified soldier, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified solider, circa 1860-1885. From the Humrichouse Family photograph album, found on page 44 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82474/image;http://fedora.lib.umd.edu/fedora/get/umd:82473/image
umd:82475;http://hdl.handle.net/1903.1/12617,"Photograph, documentary","Carte-de-visite of unidentified baby, Humrichouse Family photo album, circa 1860-1885","Carte-de-visite of an unidentified baby, circa 1860-1885. Photograph taken by Louis Walzl, Photographer, No. 9 N. Washington Street, Baltimore, Maryland. From the Humrichouse Family photograph album, found on page 44 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82477/image;http://fedora.lib.umd.edu/fedora/get/umd:82476/image
umd:82481;http://hdl.handle.net/1903.1/12618,"Photograph, documentary","Unidentified young child, Humrichouse family photo album, circa 1860-1885","Carte-de-visite of an unidentified young child, circa 1860-1885. Photograph taken at Tyson's Photographic Portrait Galleries, Gettysburg Pennsylvania. From the Humrichouse Family photograph album, found on page 45 of the album. To view the entire album, please visit http://hdl.handle.net/1903.1/11824.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,,Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82483/image;http://fedora.lib.umd.edu/fedora/get/umd:82482/image
umd:82543;http://hdl.handle.net/1903.1/12621,Letters,"Clara Barton papers, Series I, Box 1, Folder 1: Correspondence to Harriette L. Reed, 1898-1900 and undated","Clara (Clarissa Harlowe) Barton, humanitarian and founder of the American Red Cross, was born on December 25, 1821, in North Oxford, Massachusetts. This folder contains correspondence to Harriette L. Reed, whom Barton addresses as ""sister""; Mrs. Reed was an active member of the Women's Relief Corps. These letters discuss topics of Red Cross general business, legislation to protect the Red Cross insignia and incorporation, and miscellaneous personal matters such as visits from relatives; mutual friends; personal health; the weather; and the backyard lawn and garden. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1749.",,1801-1900,14 pages,Historical Manuscripts,To transcribe,"
    ",Item,Clara Barton papers,http://fedora.lib.umd.edu/fedora/get/umd:165065/image;http://fedora.lib.umd.edu/fedora/get/umd:165066/image;http://fedora.lib.umd.edu/fedora/get/umd:165067/image;http://fedora.lib.umd.edu/fedora/get/umd:165071/image;http://fedora.lib.umd.edu/fedora/get/umd:165076/image;http://fedora.lib.umd.edu/fedora/get/umd:165070/image;http://fedora.lib.umd.edu/fedora/get/umd:165068/image;http://fedora.lib.umd.edu/fedora/get/umd:165072/image;http://fedora.lib.umd.edu/fedora/get/umd:165075/image;http://fedora.lib.umd.edu/fedora/get/umd:165074/image;http://fedora.lib.umd.edu/fedora/get/umd:165073/image;http://fedora.lib.umd.edu/fedora/get/umd:165077/image;http://fedora.lib.umd.edu/fedora/get/umd:165069/image;http://fedora.lib.umd.edu/fedora/get/umd:165064/image
umd:82544;http://hdl.handle.net/1903.1/12622,Letters,"Clara Barton papers, Series I, Box 1, Folder 2: General Correspondence, 1887-1892 and undated","Clara (Clarissa Harlowe) Barton, humanitarian and founder of the American Red Cross, was born on December 25, 1821, in North Oxford, Massachusetts. Barton's general correspondence addresses the issues of the Russian famine (1887), the Carlsruhe conference (1892), the status of Red Cross auxiliaries, and efforts to address Cuban relief. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1749.",,1801-1900,10 pages,Historical Manuscripts,To transcribe,"
    ",Item,Clara Barton papers,http://fedora.lib.umd.edu/fedora/get/umd:165057/image;http://fedora.lib.umd.edu/fedora/get/umd:165038/image;http://fedora.lib.umd.edu/fedora/get/umd:165039/image;http://fedora.lib.umd.edu/fedora/get/umd:165061/image;http://fedora.lib.umd.edu/fedora/get/umd:165060/image;http://fedora.lib.umd.edu/fedora/get/umd:165058/image;http://fedora.lib.umd.edu/fedora/get/umd:165059/image;http://fedora.lib.umd.edu/fedora/get/umd:165062/image;http://fedora.lib.umd.edu/fedora/get/umd:165063/image;http://fedora.lib.umd.edu/fedora/get/umd:165036/image
umd:82545;http://hdl.handle.net/1903.1/12623,Letters,"Clara Barton papers, Series 2, Box 1, Folder 3: Correspondence about Clara Barton, 1898-1918 and undated","Clara (Clarissa Harlowe) Barton, humanitarian and founder of the American Red Cross, was born on December 25, 1821, in North Oxford, Massachusetts.This series includes correspondence of her nephew, Stephen Emory Barton to her closest friend, Mrs. J. Sewall (Harriette) Reed concerning Barton's relief efforts in Cuba, as well as letters written to Harriette Reed and Colonel C. S. Young concerning Young's proposed biography of Barton following her death. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1749.",,1801-1900,8 pages,Historical Manuscripts,To transcribe,"
    ",Item,Clara Barton papers,http://fedora.lib.umd.edu/fedora/get/umd:82792/image;http://fedora.lib.umd.edu/fedora/get/umd:82793/image;http://fedora.lib.umd.edu/fedora/get/umd:82794/image;http://fedora.lib.umd.edu/fedora/get/umd:82798/image;http://fedora.lib.umd.edu/fedora/get/umd:82797/image;http://fedora.lib.umd.edu/fedora/get/umd:82795/image;http://fedora.lib.umd.edu/fedora/get/umd:82796/image;http://fedora.lib.umd.edu/fedora/get/umd:82791/image
umd:82546;http://hdl.handle.net/1903.1/12624,Letters,"Clara Barton papers, Series 3, Box 1, Folder 5: Women's Relief Corps: Correspondence on pension bill, 1889-1890 and undated","Clara (Clarissa Harlowe) Barton, humanitarian and founder of the American Red Cross, was born on December 25, 1821, in North Oxford, Massachusetts.This series consists of printed material, correspondence, a sample of the corps letterhead, and a membership list of the Women's Relief Corps, Auxiliary to the Grand Army of the Republic. The correspondence (1889-1890) is from U.S. Representatives and Senators to Mrs. Sarah E. Fuller and Mrs. Kate B. Sherwood, secretary and president of the corps respectively, on Senate Bill 373 of the 51st Congress, which proposed pensions for army nurses. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1749.",,1801-1900,58 pages,Historical Manuscripts,To transcribe,"
    ;National Women's Relief Corps (U.S.) -- History -- Sources;United States -- Armed Forces -- Nurses -- History -- Sources",Item,Clara Barton papers,http://fedora.lib.umd.edu/fedora/get/umd:82886/image;http://fedora.lib.umd.edu/fedora/get/umd:82891/image;http://fedora.lib.umd.edu/fedora/get/umd:82897/image;http://fedora.lib.umd.edu/fedora/get/umd:82934/image;http://fedora.lib.umd.edu/fedora/get/umd:82890/image;http://fedora.lib.umd.edu/fedora/get/umd:82892/image;http://fedora.lib.umd.edu/fedora/get/umd:82927/image;http://fedora.lib.umd.edu/fedora/get/umd:82920/image;http://fedora.lib.umd.edu/fedora/get/umd:82905/image;http://fedora.lib.umd.edu/fedora/get/umd:82926/image;http://fedora.lib.umd.edu/fedora/get/umd:82895/image;http://fedora.lib.umd.edu/fedora/get/umd:82904/image;http://fedora.lib.umd.edu/fedora/get/umd:82900/image;http://fedora.lib.umd.edu/fedora/get/umd:82896/image;http://fedora.lib.umd.edu/fedora/get/umd:82884/image;http://fedora.lib.umd.edu/fedora/get/umd:82885/image;http://fedora.lib.umd.edu/fedora/get/umd:82932/image;http://fedora.lib.umd.edu/fedora/get/umd:82923/image;http://fedora.lib.umd.edu/fedora/get/umd:82942/image;http://fedora.lib.umd.edu/fedora/get/umd:82949/image;http://fedora.lib.umd.edu/fedora/get/umd:82916/image;http://fedora.lib.umd.edu/fedora/get/umd:82933/image;http://fedora.lib.umd.edu/fedora/get/umd:82903/image;http://fedora.lib.umd.edu/fedora/get/umd:82929/image;http://fedora.lib.umd.edu/fedora/get/umd:82917/image;http://fedora.lib.umd.edu/fedora/get/umd:82898/image;http://fedora.lib.umd.edu/fedora/get/umd:82940/image;http://fedora.lib.umd.edu/fedora/get/umd:82799/image;http://fedora.lib.umd.edu/fedora/get/umd:82946/image;http://fedora.lib.umd.edu/fedora/get/umd:82902/image;http://fedora.lib.umd.edu/fedora/get/umd:82887/image;http://fedora.lib.umd.edu/fedora/get/umd:82941/image;http://fedora.lib.umd.edu/fedora/get/umd:82914/image;http://fedora.lib.umd.edu/fedora/get/umd:82939/image;http://fedora.lib.umd.edu/fedora/get/umd:82924/image;http://fedora.lib.umd.edu/fedora/get/umd:82944/image;http://fedora.lib.umd.edu/fedora/get/umd:82909/image;http://fedora.lib.umd.edu/fedora/get/umd:82947/image;http://fedora.lib.umd.edu/fedora/get/umd:82908/image;http://fedora.lib.umd.edu/fedora/get/umd:82937/image;http://fedora.lib.umd.edu/fedora/get/umd:82945/image;http://fedora.lib.umd.edu/fedora/get/umd:82928/image;http://fedora.lib.umd.edu/fedora/get/umd:82925/image;http://fedora.lib.umd.edu/fedora/get/umd:82935/image;http://fedora.lib.umd.edu/fedora/get/umd:82921/image;http://fedora.lib.umd.edu/fedora/get/umd:82930/image;http://fedora.lib.umd.edu/fedora/get/umd:82889/image;http://fedora.lib.umd.edu/fedora/get/umd:82948/image;http://fedora.lib.umd.edu/fedora/get/umd:82950/image;http://fedora.lib.umd.edu/fedora/get/umd:82894/image;http://fedora.lib.umd.edu/fedora/get/umd:82931/image;http://fedora.lib.umd.edu/fedora/get/umd:82912/image;http://fedora.lib.umd.edu/fedora/get/umd:82936/image;http://fedora.lib.umd.edu/fedora/get/umd:82899/image;http://fedora.lib.umd.edu/fedora/get/umd:82943/image;http://fedora.lib.umd.edu/fedora/get/umd:82922/image;http://fedora.lib.umd.edu/fedora/get/umd:82915/image;http://fedora.lib.umd.edu/fedora/get/umd:82938/image
